pc_code,pc_description,unit,country_code,country_name,quantity,value
A8,Tobacco Unmanufactured,Kgs,10027,Bangladesh Pr,6435,0.046646
A8,Tobacco Unmanufactured,Kgs,10258,Myanmar,60669,0.057909
A8,Tobacco Unmanufactured,Kgs,10359,Singapore,72,0.002991
A8,Tobacco Unmanufactured,Kgs,11419,U Arab Emts,27,0.000829
A8,Tobacco Unmanufactured,Kgs,13147,Germany,34740,0.205888
A8,Tobacco Unmanufactured,Kgs,15049,Bulgaria,204900,1.589527
A8,Tobacco Unmanufactured,Kgs,15240,Macedonia,420,0.00307
A8,Tobacco Unmanufactured,Kgs,15325,Poland,1200,0.007089
A8,Tobacco Unmanufactured,Kgs,16409,Turkey,257390,2.56554
A9,Tobacco Manufactured,Na,4111,Egypt A Rp,NA,0.005285
A9,Tobacco Manufactured,Na,4463,Zimbabwe,NA,0.00139
A9,Tobacco Manufactured,Na,5423,U S A,NA,0.198192
A9,Tobacco Manufactured,Na,9093,Cuba,NA,0.586154
A9,Tobacco Manufactured,Na,9103,Dominic Rep,NA,0.028175
A9,Tobacco Manufactured,Na,10077,China P Rp,NA,1.396997
A9,Tobacco Manufactured,Na,10179,Hong Kong,NA,0.181609
A9,Tobacco Manufactured,Na,10187,Indonesia,NA,2.487642
A9,Tobacco Manufactured,Na,10205,Japan,NA,0.000187
A9,Tobacco Manufactured,Na,10217,Korea Rp,NA,2.100983
A9,Tobacco Manufactured,Na,10245,Malaysia,NA,2.782482
A9,Tobacco Manufactured,Na,10273,Nepal,NA,0.055498
A9,Tobacco Manufactured,Na,10323,Philippines,NA,4.4369
A9,Tobacco Manufactured,Na,10359,Singapore,NA,1.514167
A9,Tobacco Manufactured,Na,10369,Sri Lanka Dsr,NA,0.001349
A9,Tobacco Manufactured,Na,10397,Thailand,NA,0.674869
A9,Tobacco Manufactured,Na,11419,U Arab Emts,NA,1.450532
A9,Tobacco Manufactured,Na,13033,Belgium,NA,0.008137
A9,Tobacco Manufactured,Na,13129,France,NA,1.006712
A9,Tobacco Manufactured,Na,13147,Germany,NA,2.31895
A9,Tobacco Manufactured,Na,13275,Netherland,NA,0.087752
A9,Tobacco Manufactured,Na,13327,Portugal,NA,0.000289
A9,Tobacco Manufactured,Na,13421,U K,NA,0.072386
A9,Tobacco Manufactured,Na,14389,Switzerland,NA,0.062258
A9,Tobacco Manufactured,Na,15049,Bulgaria,NA,0.052296
A9,Tobacco Manufactured,Na,15092,Croatia,NA,0.001374
A9,Tobacco Manufactured,Na,15352,Serbia,NA,12.43477
A9,Tobacco Manufactured,Na,15356,Montenegro,NA,0.050392
B1,Spices,Kgs,599,Unspecified,138724,0.45071
B1,Spices,Kgs,1395,Tanzania Rep,2557411,23.057539
B1,Spices,Kgs,1417,Uganda,11000,0.398997
B1,Spices,Kgs,2241,Madagascar,8223866,72.386588
B1,Spices,Kgs,2257,Mauritius,641,0.227719
B1,Spices,Kgs,3085,Comoros,3124726,25.450248
B1,Spices,Kgs,3102,Djibouti,9360,0.00963
B1,Spices,Kgs,3115,Ethiopia,2933899,3.16822
B1,Spices,Kgs,3149,Ghana,225000,0.234697
B1,Spices,Kgs,3291,Nigeria,3921199,6.73027
B1,Spices,Kgs,4111,Egypt A Rp,326094,0.760878
B1,Spices,Kgs,4265,Morocco,1128915,1.462138
B1,Spices,Kgs,4365,South Africa,106564,0.394433
B1,Spices,Kgs,4407,Tunisia,7500,0.01499
B1,Spices,Kgs,5059,Canada,186738,0.259889
B1,Spices,Kgs,5423,U S A,1313358,8.254452
B1,Spices,Kgs,6015,Argentina,290350,0.180578
B1,Spices,Kgs,6043,Brazil,605177,5.208492
B1,Spices,Kgs,6073,Chile,7000,0.043439
B1,Spices,Kgs,6109,Ecuador,153080,1.341912
B1,Spices,Kgs,6317,Paraguay,22192,0.059079
B1,Spices,Kgs,6319,Peru,10060,0.084893
B1,Spices,Kgs,7203,Jamaica,100325,0.783778
B1,Spices,Kgs,8165,Guatemala,1254257,9.251338
B1,Spices,Kgs,8177,Honduras,55000,0.408949
B1,Spices,Kgs,9175,Haiti,1832,0.503602
B1,Spices,Kgs,9259,Mexico,56615,0.245464
B1,Spices,Kgs,10001,Afghanistan,3774199,106.113212
B1,Spices,Kgs,10017,Australia,6004,0.050194
B1,Spices,Kgs,10027,Bangladesh Pr,15306800,12.659172
B1,Spices,Kgs,10038,Bhutan,48480,0.585257
B1,Spices,Kgs,10056,Cambodia,268050,0.804632
B1,Spices,Kgs,10077,China P Rp,10056040,76.532573
B1,Spices,Kgs,10127,Fiji Is,23,0.000106
B1,Spices,Kgs,10179,Hong Kong,44233,0.367487
B1,Spices,Kgs,10187,Indonesia,18331395,96.082724
B1,Spices,Kgs,10189,Iran,217217,2.861383
B1,Spices,Kgs,10205,Japan,78636,0.331817
B1,Spices,Kgs,10217,Korea Rp,23065,0.168222
B1,Spices,Kgs,10245,Malaysia,632392,1.841013
B1,Spices,Kgs,10258,Myanmar,4485463,9.515534
B1,Spices,Kgs,10273,Nepal,38965966,46.536235
B1,Spices,Kgs,10285,New Zealand,46074,0.083705
B1,Spices,Kgs,10309,Pakistan Ir,6172380,6.866314
B1,Spices,Kgs,10315,Papua N Gna,100,0.00406
B1,Spices,Kgs,10323,Philippines,794,0.004393
B1,Spices,Kgs,10359,Singapore,151418,0.671369
B1,Spices,Kgs,10369,Sri Lanka Dsr,9563684,91.047085
B1,Spices,Kgs,10397,Thailand,1849270,4.65218
B1,Spices,Kgs,10437,Vietnam Soc Rep,34492086,129.665673
B1,Spices,Kgs,11025,Baharain Is,1760,0.006819
B1,Spices,Kgs,11301,Oman,52357,0.131777
B1,Spices,Kgs,11391,Syria,2725200,6.796098
B1,Spices,Kgs,11419,U Arab Emts,514317,3.02745
B1,Spices,Kgs,12075,Taiwan,3497,0.02976
B1,Spices,Kgs,12195,Israel,10190,0.057843
B1,Spices,Kgs,12329,Timor-Leste,6415,0.053248
B1,Spices,Kgs,13019,Austria,45,0.003868
B1,Spices,Kgs,13033,Belgium,129889,0.349687
B1,Spices,Kgs,13101,Denmark,109,0.014061
B1,Spices,Kgs,13125,Finland,414540,0.807614
B1,Spices,Kgs,13129,France,410987,1.035829
B1,Spices,Kgs,13147,Germany,1486397,14.508034
B1,Spices,Kgs,13155,Greece,730,0.009408
B1,Spices,Kgs,13193,Ireland,90,0.004782
B1,Spices,Kgs,13197,Italy,5643618,8.14188
B1,Spices,Kgs,13275,Netherland,151476,0.642144
B1,Spices,Kgs,13367,Spain,110112,0.846318
B1,Spices,Kgs,13387,Sweden,3990,0.030162
B1,Spices,Kgs,13421,U K,126819,0.613578
B1,Spices,Kgs,14389,Switzerland,20704,0.19888
B1,Spices,Kgs,15003,Albania,6930,0.021175
B1,Spices,Kgs,15049,Bulgaria,1789384,1.102519
B1,Spices,Kgs,15092,Croatia,45600,0.126255
B1,Spices,Kgs,15098,Czech Republic,22700,0.029871
B1,Spices,Kgs,15181,Hungary,100,0.003959
B1,Spices,Kgs,15212,Kazakhstan,203,0.00825
B1,Spices,Kgs,15216,Kyrghyzstan,553,0.022367
B1,Spices,Kgs,15260,Moldova,25,0.00198
B1,Spices,Kgs,15325,Poland,64859,0.147952
B1,Spices,Kgs,15343,Romania,423000,0.276312
B1,Spices,Kgs,15344,Russia,32190917,21.123518
B1,Spices,Kgs,15393,Tajikistan,1730,0.069421
B1,Spices,Kgs,15422,Ukraine,5714136,3.619211
B1,Spices,Kgs,15430,Uzbekistan,121050,4.530182
B1,Spices,Kgs,16409,Turkey,16910164,41.37441
